spearman,pearson,rmse_ic50
0.4642857142857143,0.4811203747344368,1.205611741875967
0.5357142857142857,0.5588730630701547,1.4751365092557078
0.5214285714285715,0.5891999374390099,0.8426336160389056
0.6285714285714286,0.5921588984472206,1.240808450339007
0.4857142857142857,0.5558386279739408,1.06288396026098
0.5285714285714286,0.5439085944362779,1.52338159109134
0.4607142857142857,0.5326482801545189,1.2195491757262045
0.5214285714285715,0.5913009445727666,0.865381938867738
0.5214285714285715,0.5286620259659283,0.9585767202266317
0.4964285714285714,0.5342648720791933,0.9179862160648676
