spearman,pearson,rmse_ic50
0.7656213474016333,0.7467541634997301,0.6585748047364066
0.7944593745194201,0.7502412435466245,0.6883568276042311
0.769231876633469,0.7472789239557182,0.6525431477306785
0.8719980527791795,0.8835901631047774,2.0106750069317663
0.7669694299374882,0.761115941562363,0.9486218555820736
0.7782816634173921,0.7559065182363821,0.7354892989362408
0.7647069832415074,0.7491086177560236,0.6750550848688255
0.7709287116554546,0.7477560587244911,0.8908189336969129
0.7743223816994258,0.7563934566637147,0.6489894400395271
0.7675350416114833,0.7601358637745983,0.7464250559933612
