spearman,pearson,rmse_ic50
0.5832983561411741,0.6044772696761564,0.6335010076704106
0.6188341779372679,0.6330609802804449,1.0419267433378834
0.5893071033850735,0.6151850295641783,1.189083006459052
0.6212164653070446,0.6123943502023171,0.7337233910124668
0.5877655152430437,0.5899780448617405,0.5899120253262473
0.603321541039891,0.6165407572415879,0.6229529356336192
0.581558387327822,0.609872497677776,0.803062818760935
0.5945909005860117,0.6118879380381955,0.5492851052177581
0.6018778972465049,0.6254363984625954,1.0137959945201924
0.5881447112324985,0.5978283897691636,0.5399839193538737
