Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:93(ASP),534( OD1),_:900(UNK),31(    ),1.513
HAccep cc,1,,A:93(ASP),535( OD2),_:900(UNK),32(    ),1.656
HAccep nn,1,,A:289(ASP),3584( OD1),_:900(UNK),45(    ),1.526
Salt,1,,A:93(ASP),535( OD2),_:900(UNK),5(    ),2.671
PiEdge,1,,A:132(TYR),1151( CG ),_:900(UNK),7(    ),5.442
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),17(    ),4.022
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),18(    ),4.037
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),24(    ),3.863
HPhob,1,,A:130(VAL),1121( CG1),_:900(UNK),9(    ),4.102
HPhob,1,,A:132(TYR),1151( CG ),_:900(UNK),8(    ),4.103
HPhob,1,,A:132(TYR),1152( CD1),_:900(UNK),8(    ),4.067
HPhob,1,,A:132(TYR),1152( CD1),_:900(UNK),9(    ),3.921
HPhob,1,,A:169(PHE),1703( CD1),_:900(UNK),14(    ),3.946
HPhob,1,,A:169(PHE),1703( CD1),_:900(UNK),15(    ),3.421
HPhob,1,,A:169(PHE),1705( CE1),_:900(UNK),14(    ),3.672
HPhob,1,,A:169(PHE),1705( CE1),_:900(UNK),15(    ),3.388
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),19(    ),3.198
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),20(    ),2.901
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),21(    ),4.044
HPhob,1,,A:176(TRP),1815( CH2),_:900(UNK),16(    ),3.865
