Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:93(ASP),534( OD1),_:900(UNK),49(    ),1.489
HAccep cc,1,,A:93(ASP),535( OD2),_:900(UNK),31(    ),1.792
HAccep nn,1,,A:289(ASP),3584( OD1),_:900(UNK),30(    ),1.726
Salt,1,,A:93(ASP),535( OD2),_:900(UNK),5(    ),2.783
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),11(    ),4.024
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),12(    ),4.050
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),18(    ),3.879
HPhob,1,,A:130(VAL),1121( CG1),_:900(UNK),22(    ),4.038
HPhob,1,,A:169(PHE),1703( CD1),_:900(UNK),8(    ),3.872
HPhob,1,,A:169(PHE),1703( CD1),_:900(UNK),9(    ),3.471
HPhob,1,,A:169(PHE),1705( CE1),_:900(UNK),8(    ),3.697
HPhob,1,,A:169(PHE),1705( CE1),_:900(UNK),9(    ),3.522
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),13(    ),3.146
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),14(    ),2.940
HPhob,1,,A:176(TRP),1813( CZ2),_:900(UNK),10(    ),4.099
HPhob,1,,A:176(TRP),1815( CH2),_:900(UNK),10(    ),3.804
HPhob,1,,A:179(ILE),1855( CD1),_:900(UNK),21(    ),3.825
