Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:93(ASP),534( OD1),_:900(UNK),47(    ),1.520
HAccep cc,1,,A:93(ASP),535( OD2),_:900(UNK),40(    ),1.633
HAccep nn,1,,A:289(ASP),3584( OD1),_:900(UNK),41(    ),1.612
Salt,1,,A:93(ASP),535( OD2),_:900(UNK),17(    ),2.650
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),7(    ),3.985
HPhob,1,,A:91(LEU),500( CD2),_:900(UNK),25(    ),3.725
HPhob,1,,A:132(TYR),1152( CD1),_:900(UNK),15(    ),3.868
HPhob,1,,A:169(PHE),1703( CD1),_:900(UNK),10(    ),3.247
HPhob,1,,A:169(PHE),1703( CD1),_:900(UNK),11(    ),3.829
HPhob,1,,A:169(PHE),1705( CE1),_:900(UNK),10(    ),3.230
HPhob,1,,A:169(PHE),1705( CE1),_:900(UNK),11(    ),3.563
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),4(    ),4.087
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),5(    ),2.999
HPhob,1,,A:171(ILE),1744( CD1),_:900(UNK),6(    ),3.406
HPhob,1,,A:176(TRP),1815( CH2),_:900(UNK),9(    ),3.991
HPhob,1,,A:179(ILE),1855( CD1),_:900(UNK),16(    ),3.845
