spearman,pearson,rmse_ic50
0.6753201524013817,0.6563080408938992,1.0070011404469863
0.6982011418269695,0.6585175134866661,1.112060913073459
0.6808955509764189,0.645875080352806,0.7761438554615807
0.702674451660158,0.6601123520321113,1.2231728277507814
0.6760170772232613,0.6297074821255738,1.3389275055849696
0.6899555736608544,0.676737958840609,0.6701377480522015
0.6752330367986468,0.6608613113162125,0.7163612115733884
0.682724978633853,0.6750417107991975,1.4942896646080943
0.6859482559350464,0.6558909616086358,1.3719935734256854
0.676423189804918,0.6399517935414383,1.1090633269193142
