Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:55(LYS),742(2HZ ),_:900(UNK),12(    ),2.979
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),37(    ),2.272
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.779
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),21(    ),3.618
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),22(    ),4.029
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),21(    ),3.611
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),22(    ),3.455
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.920
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),3.987
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.852
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),28(    ),3.316
HPhob,1,,A:111(MET),1682( CB ),_:900(UNK),16(    ),4.076
HPhob,1,,A:158(VAL),2445( CG1),_:900(UNK),16(    ),3.996
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.987
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.688
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.552
