Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:55(LYS),742(2HZ ),_:900(UNK),12(    ),2.998
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),31(    ),2.160
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.791
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),21(    ),3.723
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),22(    ),3.830
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),23(    ),3.959
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),20(    ),3.636
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),21(    ),3.324
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),22(    ),3.977
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.875
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),4.012
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.783
HPhob,1,,A:110(LEU),1664( CG ),_:900(UNK),19(    ),3.164
HPhob,1,,A:110(LEU),1665( CD1),_:900(UNK),19(    ),4.026
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),18(    ),3.354
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),19(    ),2.040
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),20(    ),4.045
HPhob,1,,A:158(VAL),2445( CG1),_:900(UNK),16(    ),3.957
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.978
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.633
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.583
