Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),31(    ),2.183
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.740
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),19(    ),3.774
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),19(    ),3.559
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.881
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),4.025
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.793
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),16(    ),3.956
HPhob,1,,A:111(MET),1682( CB ),_:900(UNK),16(    ),3.986
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.982
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.637
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.569
