Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:55(LYS),742(2HZ ),_:900(UNK),12(    ),2.986
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),31(    ),2.204
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.806
XBond,1,,A:111(MET),1681( O  ),_:900(UNK),19(    ),2.470
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),21(    ),3.921
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),22(    ),3.818
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),20(    ),3.867
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),21(    ),3.356
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),22(    ),3.812
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.890
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),4.001
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.851
HPhob,1,,A:110(LEU),1664( CG ),_:900(UNK),18(    ),4.028
HPhob,1,,A:110(LEU),1664( CG ),_:900(UNK),19(    ),3.094
HPhob,1,,A:110(LEU),1665( CD1),_:900(UNK),19(    ),4.120
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),18(    ),3.185
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),19(    ),1.916
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),20(    ),3.726
HPhob,1,,A:158(VAL),2445( CG1),_:900(UNK),16(    ),3.943
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.975
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.652
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.567
