Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:55(LYS),742(2HZ ),_:900(UNK),12(    ),2.973
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),38(    ),2.276
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.779
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),21(    ),3.608
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),21(    ),3.673
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),30(    ),4.070
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.935
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),3.983
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.852
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),24(    ),3.386
HPhob,1,,A:111(MET),1682( CB ),_:900(UNK),16(    ),4.070
HPhob,1,,A:158(VAL),2445( CG1),_:900(UNK),16(    ),3.986
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.987
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.689
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.555
