Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),40(    ),2.265
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),16(    ),1.740
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),22(    ),3.645
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),23(    ),4.078
HPhob,1,,A:32(ILE),404( CG1),_:900(UNK),1(    ),3.993
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),22(    ),3.597
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),23(    ),3.468
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.820
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),11(    ),4.005
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),8(    ),3.813
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),29(    ),3.262
HPhob,1,,A:111(MET),1682( CB ),_:900(UNK),17(    ),4.051
HPhob,1,,A:158(VAL),2445( CG1),_:900(UNK),17(    ),4.040
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),11(    ),3.988
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),11(    ),3.688
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),3(    ),3.284
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),11(    ),3.539
