Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:55(LYS),742(2HZ ),_:900(UNK),12(    ),2.958
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),31(    ),2.283
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.785
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),21(    ),3.591
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),22(    ),3.876
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),21(    ),3.686
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),22(    ),3.395
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),23(    ),4.031
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.920
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),3.986
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.847
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),23(    ),4.013
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),24(    ),3.419
HPhob,1,,A:158(VAL),2445( CG1),_:900(UNK),16(    ),3.991
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.980
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.683
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.551
