Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),30(    ),2.182
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.745
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),21(    ),3.722
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),22(    ),3.880
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),21(    ),3.887
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),22(    ),3.531
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.883
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),4.025
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.791
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),16(    ),3.972
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),23(    ),4.011
HPhob,1,,A:111(MET),1682( CB ),_:900(UNK),16(    ),3.981
HPhob,1,,A:114(ASN),1721( CB ),_:900(UNK),20(    ),3.980
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.985
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.642
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.568
