Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:109(GLU),1647( O  ),_:900(UNK),31(    ),2.130
HDonor nn,1,,A:111(MET),1686( H  ),_:900(UNK),15(    ),1.765
HPhob,1,,A:32(ILE),403( CB ),_:900(UNK),20(    ),3.862
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),19(    ),4.067
HPhob,1,,A:32(ILE),405( CG2),_:900(UNK),20(    ),3.932
HPhob,1,,A:40(VAL),501( CG1),_:900(UNK),1(    ),3.865
HPhob,1,,A:40(VAL),502( CG2),_:900(UNK),10(    ),4.039
HPhob,1,,A:53(ALA),697( CB ),_:900(UNK),7(    ),3.790
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),16(    ),4.046
HPhob,1,,A:110(LEU),1666( CD2),_:900(UNK),19(    ),3.777
HPhob,1,,A:114(ASN),1721( CB ),_:900(UNK),22(    ),3.785
HPhob,1,,A:114(ASN),1721( CB ),_:900(UNK),23(    ),3.882
HPhob,1,,A:168(LEU),2607( CG ),_:900(UNK),10(    ),3.971
HPhob,1,,A:168(LEU),2608( CD1),_:900(UNK),10(    ),3.613
HPhob,1,,A:168(LEU),2609( CD2),_:900(UNK),10(    ),3.574
