spearman,pearson,rmse_ic50
0.6745361119767671,0.6408040742430854,0.6089127130077583
0.6901298048663242,0.66019616103327,1.1820802933153711
0.6801986261545393,0.6546953446667246,1.0314335971267814
0.692103315260795,0.6491114207726066,1.0556922911312496
0.6748845743877069,0.6290330930676385,1.3424964812176556
0.6852513311131667,0.6516152812414399,1.315422711030022
0.6707901410591639,0.6561395806908109,0.7973330061941546
0.6850770999076968,0.6634764326322882,1.4959450794597344
0.6851642155104317,0.6681461891638664,0.6299505493226092
0.6749716899904419,0.6408979493583369,0.7447644406669592
