spearman,pearson,rmse_ic50
0.5142857142857142,0.5200046022214958,0.9166470440999184
0.5607142857142857,0.5516560996882885,1.1434617056471703
0.5321428571428571,0.446186366735976,0.9547854689575338
0.6178571428571429,0.5157422542506173,0.93011519268353
0.5142857142857142,0.5162887124539823,0.855433514575606
0.55,0.5067901426405664,0.8827185531675569
0.4964285714285714,0.4634781745974152,1.6457965076487249
0.5321428571428571,0.4992368522069392,1.1376467334051514
0.5428571428571428,0.4952506327107261,0.8613045967578234
0.5178571428571429,0.5212890641836131,0.8464365035683558
