Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:16(LEU),259( O  ),_:900(UNK),38(    ),1.917
HAccep nn,1,,A:90(ALA),1436( O  ),_:900(UNK),41(    ),2.760
HDonor nn,1,,A:90(ALA),1438( HN ),_:900(UNK),18(    ),2.116
HPhob,1,,A:16(LEU),260( CB ),_:900(UNK),7(    ),3.975
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),20(    ),4.048
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),21(    ),3.761
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),22(    ),3.795
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),23(    ),4.093
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),20(    ),3.872
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),21(    ),3.945
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),22(    ),3.826
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),23(    ),3.589
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),28(    ),3.687
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),20(    ),3.585
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),21(    ),3.522
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),22(    ),4.104
HPhob,1,,A:89(MET),1422( SD ),_:900(UNK),29(    ),3.923
