Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:90(ALA),1436( O  ),_:900(UNK),35(    ),2.767
HDonor nn,1,,A:90(ALA),1438( HN ),_:900(UNK),15(    ),2.118
HDonor nc,1,,A:97(LYS),1550( HZ1),_:900(UNK),28(    ),2.342
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),17(    ),4.050
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),25(    ),3.644
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),17(    ),3.875
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),18(    ),3.801
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),19(    ),3.742
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),25(    ),3.845
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),17(    ),3.586
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),25(    ),3.411
HPhob,1,,A:89(MET),1422( SD ),_:900(UNK),5(    ),3.917
