Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:90(ALA),1436( O  ),_:900(UNK),50(    ),2.790
HDonor nn,1,,A:90(ALA),1438( HN ),_:900(UNK),17(    ),2.098
PiCat,1,,A:97(LYS),1539( NZ ),_:900(UNK),27(    ),5.174
HPhob,1,,A:16(LEU),260( CB ),_:900(UNK),6(    ),3.995
HPhob,1,,A:16(LEU),263( CD2),_:900(UNK),1(    ),3.962
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),19(    ),4.057
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),20(    ),3.758
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),21(    ),3.786
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),22(    ),4.092
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),19(    ),3.890
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),20(    ),3.949
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),21(    ),3.810
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),22(    ),3.580
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),36(    ),3.687
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),19(    ),3.586
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),20(    ),3.511
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),21(    ),4.090
HPhob,1,,A:89(MET),1422( SD ),_:900(UNK),37(    ),3.913
