Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:90(ALA),1436( O  ),_:900(UNK),37(    ),2.773
HDonor nn,1,,A:90(ALA),1438( HN ),_:900(UNK),15(    ),2.122
HDonor nc,1,,A:97(LYS),1550( HZ1),_:900(UNK),30(    ),2.333
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),17(    ),4.042
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),18(    ),3.767
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),19(    ),3.795
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),17(    ),3.871
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),18(    ),3.957
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),19(    ),3.811
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),27(    ),3.649
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),17(    ),3.571
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),18(    ),3.523
HPhob,1,,A:89(MET),1422( SD ),_:900(UNK),5(    ),3.917
