Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:90(ALA),1436( O  ),_:900(UNK),45(    ),2.789
HDonor nn,1,,A:90(ALA),1438( HN ),_:900(UNK),15(    ),2.098
HDonor cn,1,,A:96(ASN),1530(2HD2),_:900(UNK),33(    ),2.795
HDonor nc,1,,A:97(LYS),1550( HZ1),_:900(UNK),38(    ),2.370
PiCat,1,,A:97(LYS),1539( NZ ),_:900(UNK),26(    ),4.897
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),17(    ),4.057
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),18(    ),3.758
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),19(    ),3.786
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),20(    ),4.092
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),17(    ),3.890
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),18(    ),3.949
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),19(    ),3.810
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),20(    ),3.580
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),21(    ),3.522
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),22(    ),3.687
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),17(    ),3.586
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),18(    ),3.511
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),19(    ),4.090
HPhob,1,,A:89(MET),1422( SD ),_:900(UNK),5(    ),3.913
HPhob,1,,A:94(PRO),1489( CB ),_:900(UNK),27(    ),3.857
HPhob,1,,A:94(PRO),1489( CB ),_:900(UNK),28(    ),3.915
HPhob,1,,A:94(PRO),1490( CG ),_:900(UNK),27(    ),3.349
HPhob,1,,A:94(PRO),1490( CG ),_:900(UNK),28(    ),3.839
HPhob,1,,A:97(LYS),1536( CG ),_:900(UNK),29(    ),4.037
HPhob,1,,A:97(LYS),1536( CG ),_:900(UNK),30(    ),3.653
HPhob,1,,A:97(LYS),1537( CD ),_:900(UNK),28(    ),3.965
HPhob,1,,A:97(LYS),1537( CD ),_:900(UNK),29(    ),3.521
HPhob,1,,A:97(LYS),1537( CD ),_:900(UNK),30(    ),3.630
HPhob,1,,A:97(LYS),1537( CD ),_:900(UNK),34(    ),3.780
HPhob,1,,A:137(ARG),2162( CB ),_:900(UNK),27(    ),3.777
HPhob,1,,A:137(ARG),2162( CB ),_:900(UNK),28(    ),3.555
