Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:90(ALA),1436( O  ),_:900(UNK),36(    ),2.794
HDonor nn,1,,A:90(ALA),1438( HN ),_:900(UNK),15(    ),2.120
HDonor nc,1,,A:97(LYS),1550( HZ1),_:900(UNK),29(    ),2.341
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),17(    ),4.048
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),18(    ),3.766
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),19(    ),3.796
HPhob,1,,A:24(VAL),359( CB ),_:900(UNK),20(    ),4.092
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),17(    ),3.873
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),18(    ),3.950
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),19(    ),3.827
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),20(    ),3.587
HPhob,1,,A:24(VAL),360( CG1),_:900(UNK),26(    ),3.685
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),17(    ),3.584
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),18(    ),3.525
HPhob,1,,A:24(VAL),361( CG2),_:900(UNK),19(    ),4.104
HPhob,1,,A:89(MET),1422( SD ),_:900(UNK),5(    ),3.913
