spearman,pearson,rmse_ic50
0.7070145924939972,0.687578686196954,1.9095889756261124
0.7486578020382293,0.7343910599791811,1.2821221104231124
0.7215161294567829,0.6964982674463767,0.6964273989004871
0.8064427876318141,0.7702726975578442,1.6738907427972765
0.7070145924939972,0.6857152730313305,1.0874909886445785
0.7352951761937571,0.7071468813472653,0.7032646655697015
0.7047521457980165,0.6625796694499291,1.1947401857196884
0.7307702828017956,0.6961932444708924,0.6963158686730256
0.7307702828017956,0.6955418279799526,0.7148220499464738
0.7132363209079444,0.6974156068574788,0.7740801526782125
