spearman,pearson,rmse_ic50
0.6357142857142857,0.692440007269621,0.6753980070710648
0.6785714285714286,0.6440314956782854,0.7988947648209057
0.6571428571428571,0.6091220004764262,1.389382891708937
0.6857142857142857,0.701834915599675,0.8738951220459322
0.6464285714285715,0.675667473448932,0.6731576564250388
0.6785714285714286,0.6622849669077379,0.8951525090455351
0.6321428571428571,0.6733217277314505,0.8407724786595842
0.6714285714285714,0.6740798250357075,1.407244843612956
0.6785714285714286,0.6699006583955933,0.6761977851553864
0.6464285714285715,0.6742317226733652,0.7009565098311468
