Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:263(ARG),1481( HE ),_:900(UNK),3(    ),1.859
PiEdge,1,,A:228(PHE),903( CG ),_:900(UNK),6(    ),5.250
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),17(    ),4.757
HPhob,1,,A:227(ALA),892( CB ),_:900(UNK),8(    ),4.016
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.706
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),9(    ),3.475
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),4.002
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.663
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),10(    ),3.981
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),22(    ),4.102
HPhob,1,,A:246(LEU),1202( CB ),_:900(UNK),22(    ),3.846
HPhob,1,,A:246(LEU),1203( CG ),_:900(UNK),22(    ),3.850
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),22(    ),3.120
HPhob,1,,A:249(VAL),1257( CG1),_:900(UNK),20(    ),3.942
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.390
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.341
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),20(    ),3.402
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),21(    ),4.072
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.017
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.276
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.975
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),21(    ),3.717
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),23(    ),3.918
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),25(    ),3.686
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),21(    ),3.717
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),22(    ),3.913
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),23(    ),3.944
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),14(    ),3.398
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),4(    ),3.415
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),5(    ),4.086
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),6(    ),3.935
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.455
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),12(    ),3.109
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),13(    ),3.441
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),14(    ),2.684
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),14(    ),3.879
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),4.060
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.941
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),25(    ),3.338
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),29(    ),3.180
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),29(    ),3.213
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),19(    ),3.917
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),21(    ),3.434
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),23(    ),3.168
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),24(    ),3.560
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),25(    ),3.462
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),29(    ),3.053
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),19(    ),3.913
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),21(    ),3.481
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),22(    ),3.725
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),23(    ),3.720
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),29(    ),4.011
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),24(    ),3.994
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),24(    ),3.758
