Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:263(ARG),1481( HE ),_:900(UNK),1(    ),1.861
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),5.043
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.833
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.245
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),9(    ),3.991
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),4.021
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.229
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.469
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),3.806
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.203
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.404
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.411
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.191
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.169
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.374
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),21(    ),3.589
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),19(    ),4.202
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),20(    ),4.023
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),19(    ),3.875
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),20(    ),3.857
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.796
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.824
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.745
HPhob,1,,A:254(PHE),1342( CG ),_:900(UNK),13(    ),3.942
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.397
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),9(    ),3.813
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.515
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.296
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.289
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),12(    ),4.018
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),13(    ),3.453
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),13(    ),3.806
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),17(    ),3.965
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),21(    ),3.151
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),4.001
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),3.895
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),3.869
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),19(    ),3.789
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),20(    ),3.355
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),21(    ),3.551
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),19(    ),3.871
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),20(    ),3.865
