Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:263(ARG),1481( HE ),_:900(UNK),3(    ),1.820
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),5(    ),5.321
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),4.940
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.368
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.416
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),3.580
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.443
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.950
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),17(    ),4.066
HPhob,1,,A:249(VAL),1257( CG1),_:900(UNK),18(    ),3.988
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),3.726
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.641
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.719
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),31(    ),3.895
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),32(    ),3.968
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.951
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),4.074
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.821
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),31(    ),3.564
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),32(    ),3.263
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),33(    ),3.779
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),34(    ),3.999
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),31(    ),3.837
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),34(    ),3.945
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),36(    ),3.494
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),13(    ),4.000
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),19(    ),4.063
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.587
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.373
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),12(    ),3.946
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),13(    ),3.366
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.144
HPhob,1,,A:254(PHE),1342( CG ),_:900(UNK),13(    ),3.866
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.821
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.834
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.781
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),12(    ),4.048
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),13(    ),3.836
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),32(    ),3.947
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),33(    ),3.228
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),34(    ),3.942
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),3.718
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),3.780
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),3.491
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),9(    ),3.920
HPhob,1,,A:270(PHE),1590( CD1),_:900(UNK),8(    ),3.937
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),8(    ),3.770
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),9(    ),4.007
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),17(    ),4.069
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),31(    ),3.429
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),32(    ),3.383
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),33(    ),3.566
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),35(    ),3.561
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),36(    ),3.712
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),17(    ),3.719
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),31(    ),3.503
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),32(    ),3.926
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),35(    ),4.035
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),36(    ),3.738
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),34(    ),3.411
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),35(    ),4.059
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),34(    ),3.588
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),35(    ),3.911
