Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cc,1,,A:263(ARG),1485(HH22),_:900(UNK),3(    ),2.804
Salt,1,,A:263(ARG),1472( NH2),_:900(UNK),3(    ),3.425
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),17(    ),5.265
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),32(    ),4.669
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),4.050
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),9(    ),3.545
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.624
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),10(    ),3.790
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),24(    ),4.026
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.397
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.653
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),20(    ),3.950
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),32(    ),3.531
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),33(    ),3.925
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),37(    ),4.057
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.678
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.900
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.714
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),32(    ),3.294
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),33(    ),3.167
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),34(    ),3.657
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),37(    ),3.871
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),33(    ),4.198
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),34(    ),4.105
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),35(    ),4.164
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),32(    ),4.030
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),35(    ),3.766
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),36(    ),3.377
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),37(    ),3.526
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),19(    ),3.851
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),20(    ),3.646
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),4(    ),3.768
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),5(    ),3.937
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),6(    ),3.749
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.648
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),12(    ),3.659
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),14(    ),3.411
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),20(    ),3.694
HPhob,1,,A:253(VAL),1327( CG2),_:900(UNK),19(    ),4.071
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),14(    ),3.679
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),14(    ),4.098
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),4(    ),3.911
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.690
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.435
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),13(    ),3.748
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),14(    ),3.972
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),33(    ),3.743
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),34(    ),3.516
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),24(    ),2.921
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),24(    ),3.259
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),24(    ),3.345
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),32(    ),3.656
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),33(    ),3.520
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),34(    ),3.535
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),35(    ),3.713
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),36(    ),3.855
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),37(    ),3.821
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),32(    ),3.740
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),33(    ),4.106
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),36(    ),3.984
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),37(    ),3.675
HPhob,1,,A:290(LEU),1902( CD1),_:900(UNK),36(    ),4.015
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),35(    ),3.813
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),35(    ),3.911
