Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:263(ARG),1481( HE ),_:900(UNK),1(    ),2.037
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),5.310
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),31(    ),4.886
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.755
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.426
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),3.906
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.376
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.708
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),3.359
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.726
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),31(    ),3.432
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),32(    ),3.862
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),36(    ),3.896
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.637
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),4.045
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),4.003
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),31(    ),3.132
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),32(    ),3.090
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),33(    ),3.481
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),34(    ),3.874
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),35(    ),3.910
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),36(    ),3.561
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),31(    ),4.211
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),32(    ),4.222
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),33(    ),4.063
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),34(    ),3.900
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),35(    ),3.892
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),36(    ),4.049
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),31(    ),3.975
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),34(    ),3.825
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),35(    ),3.193
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),36(    ),3.281
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),18(    ),3.958
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),19(    ),3.409
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.756
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.830
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),19(    ),3.491
HPhob,1,,A:253(VAL),1327( CG2),_:900(UNK),18(    ),4.073
HPhob,1,,A:253(VAL),1327( CG2),_:900(UNK),19(    ),4.010
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.507
HPhob,1,,A:254(PHE),1342( CG ),_:900(UNK),13(    ),3.790
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.339
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),9(    ),3.941
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.509
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.324
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.522
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),12(    ),3.916
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),13(    ),3.589
HPhob,1,,A:267(LEU),1540( CG ),_:900(UNK),33(    ),3.986
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),13(    ),3.751
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),32(    ),3.552
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),33(    ),2.998
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),34(    ),3.907
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),3.932
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),3.906
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),3.794
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),8(    ),4.093
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),31(    ),3.727
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),32(    ),3.709
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),33(    ),3.814
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),34(    ),3.936
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),35(    ),3.959
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),36(    ),3.857
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),31(    ),3.879
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),36(    ),3.869
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),34(    ),3.677
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),35(    ),4.017
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),34(    ),3.920
