Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:263(ARG),1481( HE ),_:900(UNK),3(    ),1.723
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),5.001
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),38(    ),4.133
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.587
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.158
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),9(    ),4.035
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),3.784
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.110
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.498
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),42(    ),3.766
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),38(    ),4.026
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),42(    ),3.879
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),43(    ),3.329
HPhob,1,,A:249(VAL),1257( CG1),_:900(UNK),20(    ),3.903
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),4.093
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.773
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),20(    ),3.938
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.893
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.799
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),4.022
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),40(    ),3.941
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),20(    ),4.098
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),21(    ),3.160
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.791
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.744
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),21(    ),3.323
HPhob,1,,A:253(VAL),1327( CG2),_:900(UNK),20(    ),4.050
HPhob,1,,A:253(VAL),1327( CG2),_:900(UNK),21(    ),3.540
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.872
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.674
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),9(    ),3.790
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.521
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.363
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.351
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),13(    ),3.447
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),13(    ),3.660
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),3.874
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),3.891
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),3.780
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),17(    ),3.198
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),18(    ),3.097
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),19(    ),4.067
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),39(    ),3.896
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),40(    ),3.271
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),41(    ),2.847
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),42(    ),3.190
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),43(    ),3.841
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),17(    ),3.824
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),18(    ),3.254
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),19(    ),3.812
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),38(    ),4.109
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),40(    ),3.785
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),41(    ),2.942
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),42(    ),2.688
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),43(    ),3.376
HPhob,1,,A:270(PHE),1594( CZ ),_:900(UNK),42(    ),3.734
HPhob,1,,A:270(PHE),1594( CZ ),_:900(UNK),43(    ),4.109
HPhob,1,,A:274(VAL),1645( CB ),_:900(UNK),38(    ),3.518
HPhob,1,,A:274(VAL),1645( CB ),_:900(UNK),43(    ),3.817
HPhob,1,,A:274(VAL),1646( CG1),_:900(UNK),38(    ),3.705
HPhob,1,,A:274(VAL),1646( CG1),_:900(UNK),43(    ),3.840
HPhob,1,,A:274(VAL),1647( CG2),_:900(UNK),38(    ),3.381
HPhob,1,,A:274(VAL),1647( CG2),_:900(UNK),42(    ),4.099
HPhob,1,,A:274(VAL),1647( CG2),_:900(UNK),43(    ),3.209
HPhob,1,,A:290(LEU),1901( CG ),_:900(UNK),38(    ),4.021
HPhob,1,,A:290(LEU),1902( CD1),_:900(UNK),38(    ),3.050
HPhob,1,,A:290(LEU),1902( CD1),_:900(UNK),39(    ),3.563
HPhob,1,,A:290(LEU),1902( CD1),_:900(UNK),43(    ),3.903
HPhob,1,,A:290(LEU),1903( CD2),_:900(UNK),38(    ),4.015
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),39(    ),3.977
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),39(    ),3.643
