Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:263(ARG),1481( HE ),_:900(UNK),3(    ),1.848
XBond,1,,A:227(ALA),891( O  ),_:900(UNK),26(    ),3.041
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),5(    ),5.495
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),5.017
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.910
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.886
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),26(    ),3.920
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),4.066
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.826
HPhob,1,,A:231(MET),946( CB ),_:900(UNK),26(    ),2.987
HPhob,1,,A:231(MET),947( CG ),_:900(UNK),26(    ),3.362
HPhob,1,,A:231(MET),948( SD ),_:900(UNK),19(    ),3.966
HPhob,1,,A:231(MET),949( CE ),_:900(UNK),26(    ),3.724
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),21(    ),2.993
HPhob,1,,A:246(LEU),1205( CD2),_:900(UNK),21(    ),4.088
HPhob,1,,A:249(VAL),1256( CB ),_:900(UNK),19(    ),3.913
HPhob,1,,A:249(VAL),1257( CG1),_:900(UNK),19(    ),3.036
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),4.072
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.926
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),20(    ),3.820
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),22(    ),3.861
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),24(    ),4.026
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.988
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.880
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),22(    ),3.370
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),23(    ),3.923
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),24(    ),3.180
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),22(    ),4.090
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),23(    ),3.562
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),17(    ),3.599
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),9(    ),4.079
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.503
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.586
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),13(    ),3.821
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),17(    ),3.681
HPhob,1,,A:253(VAL),1327( CG2),_:900(UNK),19(    ),3.788
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.100
HPhob,1,,A:254(PHE),1342( CG ),_:900(UNK),13(    ),3.593
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.303
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.744
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.590
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.933
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),12(    ),4.028
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),13(    ),3.987
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),24(    ),3.375
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),3.860
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),4.015
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),3.648
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),8(    ),3.766
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),20(    ),3.680
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),22(    ),3.317
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),23(    ),3.439
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),24(    ),3.706
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),20(    ),3.515
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),21(    ),3.493
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),22(    ),3.615
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),23(    ),3.691
