Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:263(ARG),1481( HE ),_:900(UNK),1(    ),1.886
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),4.626
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.790
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.191
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),9(    ),3.982
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),3.941
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.196
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.510
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),3.971
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.375
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.733
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.715
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.273
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.218
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.612
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),21(    ),4.001
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),19(    ),3.845
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),20(    ),4.043
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),19(    ),3.382
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),20(    ),3.964
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.766
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.695
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),13(    ),3.955
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.670
HPhob,1,,A:254(PHE),1342( CG ),_:900(UNK),13(    ),4.101
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.804
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),9(    ),3.894
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.549
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.415
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.611
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),12(    ),4.012
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),13(    ),3.732
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),13(    ),3.607
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),20(    ),3.941
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),21(    ),3.371
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),4.073
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),21(    ),3.899
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),21(    ),4.033
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),17(    ),3.712
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),18(    ),3.861
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),19(    ),3.720
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),20(    ),3.408
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),21(    ),3.244
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),17(    ),4.004
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),18(    ),3.886
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),19(    ),3.935
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),20(    ),4.095
