Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:263(ARG),1481( HE ),_:900(UNK),3(    ),1.710
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),5(    ),5.491
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),4.884
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.317
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.299
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),3.467
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.207
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.788
HPhob,1,,A:231(MET),947( CG ),_:900(UNK),41(    ),3.770
HPhob,1,,A:231(MET),948( SD ),_:900(UNK),41(    ),3.467
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),37(    ),4.046
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),41(    ),3.394
HPhob,1,,A:246(LEU),1202( CB ),_:900(UNK),37(    ),4.087
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),37(    ),3.608
HPhob,1,,A:249(VAL),1256( CB ),_:900(UNK),38(    ),4.054
HPhob,1,,A:249(VAL),1257( CG1),_:900(UNK),38(    ),3.651
HPhob,1,,A:249(VAL),1257( CG1),_:900(UNK),41(    ),3.488
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),3.667
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.437
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),3.869
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),38(    ),3.665
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.380
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.420
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.529
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.597
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),21(    ),3.562
HPhob,1,,A:250(MET),1274( SD ),_:900(UNK),20(    ),4.185
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),19(    ),3.968
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),20(    ),4.062
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),37(    ),3.936
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),3.686
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),3.530
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),13(    ),3.616
HPhob,1,,A:254(PHE),1341( CB ),_:900(UNK),13(    ),3.141
HPhob,1,,A:254(PHE),1342( CG ),_:900(UNK),13(    ),3.713
HPhob,1,,A:254(PHE),1344( CD2),_:900(UNK),13(    ),3.473
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),9(    ),3.986
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.606
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.607
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.967
HPhob,1,,A:267(LEU),1540( CG ),_:900(UNK),21(    ),4.092
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),21(    ),3.016
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),3.649
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),9(    ),3.836
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),3.564
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),9(    ),4.114
HPhob,1,,A:270(PHE),1590( CD1),_:900(UNK),8(    ),4.046
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),8(    ),3.916
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),18(    ),3.968
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),19(    ),3.372
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),20(    ),3.199
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),21(    ),3.663
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),37(    ),3.889
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),18(    ),3.998
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),19(    ),3.482
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),20(    ),3.817
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),37(    ),3.488
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),41(    ),3.857
