Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:263(ARG),1481( HE ),_:900(UNK),3(    ),1.796
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),16(    ),5.353
PiEdge,1,,A:270(PHE),1589( CG ),_:900(UNK),38(    ),4.132
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),7(    ),3.661
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),8(    ),3.221
HPhob,1,,A:228(PHE),904( CD1),_:900(UNK),9(    ),4.048
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),7(    ),3.827
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),8(    ),3.122
HPhob,1,,A:228(PHE),906( CE1),_:900(UNK),9(    ),3.452
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),42(    ),3.839
HPhob,1,,A:235(LEU),1030( CD1),_:900(UNK),43(    ),3.798
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),38(    ),3.583
HPhob,1,,A:246(LEU),1204( CD1),_:900(UNK),43(    ),3.420
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),17(    ),3.757
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),18(    ),3.511
HPhob,1,,A:250(MET),1272( CB ),_:900(UNK),19(    ),4.016
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),17(    ),3.582
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),18(    ),3.351
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),19(    ),3.381
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),20(    ),3.586
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),21(    ),3.763
HPhob,1,,A:250(MET),1273( CG ),_:900(UNK),41(    ),4.087
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),40(    ),3.794
HPhob,1,,A:250(MET),1275( CE ),_:900(UNK),41(    ),4.028
HPhob,1,,A:253(VAL),1325( CB ),_:900(UNK),17(    ),3.769
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),10(    ),4.006
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),11(    ),4.018
HPhob,1,,A:253(VAL),1326( CG1),_:900(UNK),17(    ),3.888
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),9(    ),3.521
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),10(    ),3.287
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),11(    ),3.148
HPhob,1,,A:266(THR),1527( CG2),_:900(UNK),12(    ),3.141
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),13(    ),3.822
HPhob,1,,A:267(LEU),1539( CB ),_:900(UNK),21(    ),3.887
HPhob,1,,A:267(LEU),1540( CG ),_:900(UNK),21(    ),3.690
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),20(    ),3.051
HPhob,1,,A:267(LEU),1541( CD1),_:900(UNK),21(    ),2.501
HPhob,1,,A:270(PHE),1588( CB ),_:900(UNK),8(    ),4.100
HPhob,1,,A:270(PHE),1589( CG ),_:900(UNK),8(    ),4.052
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),18(    ),3.958
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),19(    ),3.249
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),20(    ),3.632
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),38(    ),4.086
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),39(    ),4.089
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),40(    ),3.589
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),41(    ),2.967
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),42(    ),2.988
HPhob,1,,A:270(PHE),1591( CD2),_:900(UNK),43(    ),3.588
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),19(    ),3.734
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),38(    ),3.832
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),40(    ),4.032
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),41(    ),3.200
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),42(    ),2.570
HPhob,1,,A:270(PHE),1593( CE2),_:900(UNK),43(    ),2.976
HPhob,1,,A:270(PHE),1594( CZ ),_:900(UNK),42(    ),3.729
HPhob,1,,A:270(PHE),1594( CZ ),_:900(UNK),43(    ),3.746
HPhob,1,,A:274(VAL),1645( CB ),_:900(UNK),38(    ),3.431
HPhob,1,,A:274(VAL),1646( CG1),_:900(UNK),38(    ),3.496
HPhob,1,,A:274(VAL),1647( CG2),_:900(UNK),38(    ),3.115
HPhob,1,,A:274(VAL),1647( CG2),_:900(UNK),39(    ),4.037
HPhob,1,,A:274(VAL),1647( CG2),_:900(UNK),43(    ),3.376
HPhob,1,,A:290(LEU),1901( CG ),_:900(UNK),39(    ),4.080
HPhob,1,,A:290(LEU),1902( CD1),_:900(UNK),38(    ),3.310
HPhob,1,,A:290(LEU),1902( CD1),_:900(UNK),39(    ),3.139
HPhob,1,,A:294(ILE),1956( CG1),_:900(UNK),40(    ),4.073
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),39(    ),3.908
HPhob,1,,A:294(ILE),1958( CD1),_:900(UNK),40(    ),4.078
