spearman,pearson,rmse_ic50
0.5535939959437375,0.579617556460671,0.6381262224753539
0.5836604055952719,0.62367278615853,0.6796206344545389
0.5577355136300558,0.6137842703649402,0.4951921775144088
0.5944507660348484,0.6324807550975367,1.082705459240974
0.5555323086369636,0.6011977026396874,0.743527192447785
0.5709081614394088,0.633850941598571,0.8931979557757599
0.5449068717350531,0.6075742182788912,0.6492029842320519
0.5584361863858724,0.6104804579466827,0.5187258729479136
0.5597590518337715,0.6118831658501561,0.6219005114558694
0.5557736299137691,0.6078914864199815,0.8918002448675795
