Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:99(MET),1437( HN ),_:900(UNK),11(    ),1.626
HAccep cn,1,,A:100(LYS),1449( O  ),_:900(UNK),63(    ),2.398
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),19(    ),3.400
HPhob,1,,A:31(VAL),417( CG1),_:900(UNK),33(    ),3.988
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),14(    ),3.074
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),15(    ),3.581
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),16(    ),3.935
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),15(    ),3.966
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),16(    ),3.581
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),14(    ),3.843
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),14(    ),3.387
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),15(    ),3.705
HPhob,1,,A:100(LYS),1451( CG ),_:900(UNK),5(    ),3.886
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),32(    ),3.801
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),23(    ),3.998
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),22(    ),3.584
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),23(    ),3.991
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),33(    ),3.937
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),23(    ),3.693
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),26(    ),3.641
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),27(    ),4.004
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),32(    ),3.717
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),22(    ),3.679
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),26(    ),3.584
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),27(    ),3.919
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),26(    ),3.560
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),27(    ),3.431
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),22(    ),3.513
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),23(    ),3.793
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),22(    ),3.907
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),23(    ),3.636
