Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:99(MET),1437( HN ),_:900(UNK),9(    ),1.626
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),17(    ),3.415
HPhob,1,,A:31(VAL),417( CG1),_:900(UNK),32(    ),3.990
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),12(    ),3.075
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),13(    ),3.614
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),14(    ),3.837
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),13(    ),3.979
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),14(    ),3.601
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),12(    ),3.796
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),12(    ),3.333
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),13(    ),3.591
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),25(    ),3.924
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),21(    ),3.928
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),20(    ),3.585
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),21(    ),3.941
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),32(    ),3.966
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),21(    ),3.633
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),24(    ),3.620
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),25(    ),3.695
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),31(    ),3.930
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),20(    ),3.661
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),24(    ),3.505
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),25(    ),4.091
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),31(    ),3.774
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),24(    ),3.434
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),31(    ),3.220
HPhob,1,,A:169(TYR),2516( CE1),_:900(UNK),31(    ),3.909
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),20(    ),3.493
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),21(    ),3.866
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),20(    ),3.867
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),21(    ),3.700
