Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:99(MET),1437( HN ),_:900(UNK),9(    ),1.627
HAccep cn,1,,A:100(LYS),1449( O  ),_:900(UNK),57(    ),2.381
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),17(    ),3.459
HPhob,1,,A:31(VAL),417( CG1),_:900(UNK),31(    ),4.053
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),12(    ),3.085
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),13(    ),3.641
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),13(    ),4.101
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),14(    ),3.795
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),13(    ),3.970
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),14(    ),3.608
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),12(    ),3.814
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),12(    ),3.341
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),13(    ),3.608
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),25(    ),3.994
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),26(    ),4.070
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),21(    ),3.971
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),20(    ),3.537
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),21(    ),3.902
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),24(    ),4.031
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),31(    ),3.918
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),21(    ),3.841
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),24(    ),3.734
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),25(    ),3.246
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),26(    ),3.751
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),20(    ),3.806
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),24(    ),3.688
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),25(    ),3.721
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),24(    ),3.787
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),20(    ),3.526
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),21(    ),3.732
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),20(    ),3.782
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),21(    ),3.532
