Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:99(MET),1437( HN ),_:900(UNK),6(    ),2.628
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),13(    ),3.390
HPhob,1,,A:23(ILE),319( CB ),_:900(UNK),3(    ),4.097
HPhob,1,,A:23(ILE),322( CD ),_:900(UNK),1(    ),4.010
HPhob,1,,A:23(ILE),322( CD ),_:900(UNK),3(    ),4.068
HPhob,1,,A:31(VAL),417( CG1),_:900(UNK),28(    ),4.084
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),7(    ),3.587
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),8(    ),3.076
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),9(    ),3.545
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),10(    ),3.778
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),9(    ),3.925
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),10(    ),3.496
HPhob,1,,A:98(TYR),1414( CD1),_:900(UNK),1(    ),3.861
HPhob,1,,A:98(TYR),1415( CE1),_:900(UNK),1(    ),3.328
HPhob,1,,A:98(TYR),1418( CD2),_:900(UNK),1(    ),4.074
HPhob,1,,A:98(TYR),1419( CE2),_:900(UNK),1(    ),3.567
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),8(    ),3.870
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),8(    ),3.424
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),9(    ),3.669
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),21(    ),3.793
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),17(    ),4.025
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),16(    ),3.632
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),17(    ),3.963
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),20(    ),4.216
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),4(    ),3.765
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),7(    ),3.788
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),28(    ),3.953
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),17(    ),3.852
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),20(    ),3.572
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),21(    ),3.545
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),27(    ),3.917
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),16(    ),3.705
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),20(    ),3.463
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),21(    ),3.947
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),27(    ),3.813
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),20(    ),3.508
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),27(    ),3.388
HPhob,1,,A:169(TYR),2516( CE1),_:900(UNK),27(    ),4.094
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),16(    ),3.418
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),17(    ),3.691
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),16(    ),3.662
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),17(    ),3.479
