Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:99(MET),1437( HN ),_:900(UNK),5(    ),1.632
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),13(    ),3.441
HPhob,1,,A:31(VAL),417( CG1),_:900(UNK),28(    ),4.004
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),8(    ),3.078
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),9(    ),3.612
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),10(    ),3.832
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),9(    ),3.960
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),10(    ),3.578
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),8(    ),3.813
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),8(    ),3.345
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),9(    ),3.621
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),27(    ),3.975
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),17(    ),3.972
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),16(    ),3.543
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),17(    ),3.919
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),20(    ),4.074
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),28(    ),3.959
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),17(    ),3.828
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),20(    ),3.684
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),27(    ),3.264
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),16(    ),3.798
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),20(    ),3.619
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),27(    ),3.719
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),20(    ),3.709
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),21(    ),4.096
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),16(    ),3.510
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),17(    ),3.743
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),16(    ),3.738
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),17(    ),3.509
