Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:100(LYS),1449( O  ),_:900(UNK),62(    ),2.328
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),20(    ),3.350
PiEdge,1,,A:98(TYR),1413( CG ),_:900(UNK),8(    ),4.992
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),14(    ),3.551
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),15(    ),3.235
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),16(    ),3.856
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),16(    ),3.881
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),17(    ),3.765
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),16(    ),3.958
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),16(    ),3.991
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),17(    ),3.579
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),15(    ),3.879
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),15(    ),3.327
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),16(    ),3.755
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),31(    ),4.072
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),32(    ),3.952
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),24(    ),4.079
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),23(    ),3.601
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),24(    ),3.920
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),27(    ),4.115
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),14(    ),3.782
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),35(    ),3.856
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),24(    ),4.035
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),27(    ),3.744
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),31(    ),3.971
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),32(    ),3.336
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),23(    ),3.689
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),27(    ),3.757
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),32(    ),3.873
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),27(    ),3.848
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),23(    ),3.464
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),24(    ),3.578
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),23(    ),3.793
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),24(    ),3.447
