Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
PiFace,1,,A:169(TYR),2514( CG ),_:900(UNK),14(    ),3.438
HPhob,1,,A:23(ILE),319( CB ),_:900(UNK),3(    ),4.027
HPhob,1,,A:23(ILE),321( CG1),_:900(UNK),3(    ),4.018
HPhob,1,,A:23(ILE),322( CD ),_:900(UNK),3(    ),3.846
HPhob,1,,A:23(ILE),322( CD ),_:900(UNK),4(    ),3.965
HPhob,1,,A:31(VAL),417( CG1),_:900(UNK),29(    ),4.066
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),8(    ),3.466
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),9(    ),3.156
HPhob,1,,A:47(ALA),635( CB ),_:900(UNK),10(    ),3.775
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),10(    ),3.894
HPhob,1,,A:79(LEU),1125( CD2),_:900(UNK),11(    ),3.702
HPhob,1,,A:96(LEU),1379( CB ),_:900(UNK),10(    ),3.852
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),10(    ),3.946
HPhob,1,,A:96(LEU),1381( CD1),_:900(UNK),11(    ),3.466
HPhob,1,,A:98(TYR),1415( CE1),_:900(UNK),1(    ),3.833
HPhob,1,,A:98(TYR),1419( CE2),_:900(UNK),1(    ),4.075
HPhob,1,,A:99(MET),1433( CB ),_:900(UNK),9(    ),3.924
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),9(    ),3.365
HPhob,1,,A:99(MET),1434( CG ),_:900(UNK),10(    ),3.769
HPhob,1,,A:103(ASP),1481( CB ),_:900(UNK),22(    ),3.980
HPhob,1,,A:150(MET),2220( CG ),_:900(UNK),18(    ),3.981
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),17(    ),3.549
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),18(    ),3.923
HPhob,1,,A:150(MET),2221( SD ),_:900(UNK),21(    ),4.014
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),4(    ),3.789
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),8(    ),3.880
HPhob,1,,A:150(MET),2222( CE ),_:900(UNK),29(    ),3.982
HPhob,1,,A:160(ALA),2392( CB ),_:900(UNK),18(    ),3.819
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),21(    ),3.724
HPhob,1,,A:169(TYR),2513( CB ),_:900(UNK),22(    ),3.244
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),17(    ),3.819
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),21(    ),3.680
HPhob,1,,A:169(TYR),2514( CG ),_:900(UNK),22(    ),3.724
HPhob,1,,A:169(TYR),2515( CD1),_:900(UNK),21(    ),3.797
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),17(    ),3.525
HPhob,1,,A:169(TYR),2519( CD2),_:900(UNK),18(    ),3.733
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),17(    ),3.783
HPhob,1,,A:169(TYR),2520( CE2),_:900(UNK),18(    ),3.535
