spearman,pearson,rmse_ic50
0.4571428571428571,0.4858544433869093,1.2357856733496797
0.5464285714285714,0.4927947434878326,1.1814290372353882
0.5107142857142857,0.4930582701480386,1.6261643184326386
0.5892857142857143,0.5528563336601368,1.0111450154209147
0.4678571428571428,0.4594891747643029,1.3008652145416963
0.5357142857142857,0.5282847986274277,0.955887816985597
0.4571428571428571,0.5063271797988976,0.870776700379832
0.5214285714285715,0.4970725103821857,1.5440896305920129
0.525,0.5200571974715583,0.8371403419346455
0.4821428571428571,0.4512316469727795,0.9720585048124076
