Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HPhob,1,,A:7(PHE),93( CZ ),_:900(UNK),15(    ),3.056
HPhob,1,,A:7(PHE),95( CE2),_:900(UNK),15(    ),2.949
HPhob,1,,A:17(PHE),239( CZ ),_:900(UNK),13(    ),3.852
HPhob,1,,A:17(PHE),239( CZ ),_:900(UNK),14(    ),3.886
HPhob,1,,A:17(PHE),241( CE2),_:900(UNK),13(    ),4.069
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),4(    ),3.932
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),19(    ),3.480
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),17(    ),3.793
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),19(    ),3.298
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),8(    ),3.559
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),9(    ),3.962
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),23(    ),3.946
HPhob,1,,A:65(VAL),947( CG1),_:900(UNK),23(    ),4.038
HPhob,1,,A:70(TYR),1016( CE1),_:900(UNK),17(    ),3.847
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),14(    ),4.208
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),16(    ),3.151
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),17(    ),3.727
HPhob,1,,A:72(MET),1061( CE ),_:900(UNK),16(    ),3.819
HPhob,1,,A:82(LEU),1205( CD1),_:900(UNK),16(    ),3.677
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),8(    ),3.407
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),9(    ),3.813
HPhob,1,,A:104(ASN),1552( CB ),_:900(UNK),15(    ),3.832
