Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HPhob,1,,A:17(PHE),239( CZ ),_:900(UNK),13(    ),3.851
HPhob,1,,A:17(PHE),241( CE2),_:900(UNK),13(    ),4.056
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),4(    ),3.916
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),18(    ),3.511
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),16(    ),3.818
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),18(    ),3.334
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),8(    ),3.549
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),9(    ),3.968
HPhob,1,,A:70(TYR),1016( CE1),_:900(UNK),16(    ),3.860
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),15(    ),3.142
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),16(    ),3.725
HPhob,1,,A:72(MET),1061( CE ),_:900(UNK),15(    ),3.809
HPhob,1,,A:82(LEU),1205( CD1),_:900(UNK),15(    ),3.673
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),8(    ),3.422
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),9(    ),3.806
HPhob,1,,A:100(ILE),1492( CD ),_:900(UNK),3(    ),3.760
