Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
PiEdge,1,,A:17(PHE),236( CG ),_:900(UNK),12(    ),5.094
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),4(    ),3.911
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),18(    ),3.479
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),16(    ),3.856
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),18(    ),3.334
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),8(    ),3.542
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),9(    ),3.966
HPhob,1,,A:70(TYR),1016( CE1),_:900(UNK),16(    ),3.947
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),16(    ),3.683
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),8(    ),3.422
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),9(    ),3.817
