Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HPhob,1,,A:17(PHE),239( CZ ),_:900(UNK),13(    ),3.851
HPhob,1,,A:17(PHE),241( CE2),_:900(UNK),13(    ),4.054
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),4(    ),3.908
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),19(    ),3.478
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),17(    ),3.829
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),19(    ),3.347
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),8(    ),3.539
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),9(    ),3.970
HPhob,1,,A:70(TYR),1016( CE1),_:900(UNK),17(    ),3.873
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),16(    ),3.152
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),17(    ),3.717
HPhob,1,,A:72(MET),1061( CE ),_:900(UNK),16(    ),3.817
HPhob,1,,A:82(LEU),1205( CD1),_:900(UNK),16(    ),3.680
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),8(    ),3.425
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),9(    ),3.810
