Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HPhob,1,,A:17(PHE),239( CZ ),_:900(UNK),19(    ),3.846
HPhob,1,,A:17(PHE),241( CE2),_:900(UNK),19(    ),4.053
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),4(    ),3.926
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),13(    ),3.506
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),13(    ),3.333
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),8(    ),3.532
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),9(    ),3.951
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),16(    ),3.149
HPhob,1,,A:72(MET),1061( CE ),_:900(UNK),16(    ),3.816
HPhob,1,,A:82(LEU),1205( CD1),_:900(UNK),16(    ),3.674
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),8(    ),3.428
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),9(    ),3.814
