Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HPhob,1,,A:17(PHE),239( CZ ),_:900(UNK),13(    ),3.850
HPhob,1,,A:17(PHE),241( CE2),_:900(UNK),13(    ),4.055
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),4(    ),3.922
HPhob,1,,A:40(ALA),589( CB ),_:900(UNK),19(    ),3.497
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),17(    ),3.835
HPhob,1,,A:44(TYR),658( CE1),_:900(UNK),19(    ),3.339
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),8(    ),3.542
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),9(    ),3.958
HPhob,1,,A:52(MET),762( CE ),_:900(UNK),23(    ),3.948
HPhob,1,,A:65(VAL),947( CG1),_:900(UNK),23(    ),4.023
HPhob,1,,A:70(TYR),1016( CE1),_:900(UNK),17(    ),3.876
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),16(    ),3.149
HPhob,1,,A:72(MET),1060( SD ),_:900(UNK),17(    ),3.711
HPhob,1,,A:72(MET),1061( CE ),_:900(UNK),16(    ),3.815
HPhob,1,,A:82(LEU),1205( CD1),_:900(UNK),16(    ),3.677
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),8(    ),3.417
HPhob,1,,A:84(THR),1239( CG2),_:900(UNK),9(    ),3.820
