spearman,pearson,rmse_ic50
0.7188924376478963,0.7129060797543452,0.6869684207588062
0.7556571964575842,0.7269729136636699,0.6744468681880315
0.7401760293565274,0.7249257581765826,1.012270774411141
0.8454368677625747,0.8355842650558241,2.017231641194885
0.7386269961000568,0.7180690720620306,0.6590026361216412
0.7500010797176323,0.7270145533086907,0.7417411134641053
0.7152961628235348,0.7010854331523678,0.7563414821467417
0.7420825162816995,0.7160435794231598,0.6840149370754016
0.7460417979996659,0.7174596957184248,0.700436244304973
0.7396105778444139,0.7063862088643429,0.6932286813164145
