Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:108(GLU),1610( O  ),_:900(UNK),46(    ),2.453
HAccep cn,1,,A:111(PHE),1673( O  ),_:900(UNK),39(    ),2.113
HAccep nn,1,,A:248(GLU),3732( O  ),_:900(UNK),40(    ),1.948
XBond,1,,A:251(THR),3782( O  ),_:900(UNK),20(    ),3.289
PiCat,1,,A:109(ARG),1632( NH2),_:900(UNK),7(    ),2.728
HPhob,1,,A:109(ARG),1627( CG ),_:900(UNK),20(    ),3.591
HPhob,1,,A:217(THR),3226( CG2),_:900(UNK),12(    ),4.063
HPhob,1,,A:217(THR),3226( CG2),_:900(UNK),13(    ),3.416
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),13(    ),3.955
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),20(    ),3.690
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),19(    ),4.052
HPhob,1,,A:255(GLN),3850( CB ),_:900(UNK),19(    ),3.849
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),19(    ),3.762
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),20(    ),3.519
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),7(    ),3.951
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),11(    ),3.948
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),12(    ),3.756
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),7(    ),4.037
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),11(    ),3.958
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),12(    ),3.535
HPhob,1,,A:490(LYS),7504( CB ),_:900(UNK),11(    ),3.767
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),19(    ),3.794
HPhob,1,,A:493(GLN),7560( CG ),_:900(UNK),19(    ),3.481
