Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:108(GLU),1610( O  ),_:900(UNK),43(    ),2.535
HAccep cn,1,,A:111(PHE),1673( O  ),_:900(UNK),41(    ),2.081
HAccep nn,1,,A:248(GLU),3732( O  ),_:900(UNK),35(    ),1.919
XBond,1,,A:251(THR),3782( O  ),_:900(UNK),20(    ),3.223
PiCat,1,,A:109(ARG),1632( NH2),_:900(UNK),7(    ),2.735
HPhob,1,,A:109(ARG),1627( CG ),_:900(UNK),20(    ),3.494
HPhob,1,,A:217(THR),3226( CG2),_:900(UNK),12(    ),4.045
HPhob,1,,A:217(THR),3226( CG2),_:900(UNK),13(    ),3.441
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),13(    ),3.917
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),20(    ),3.633
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),19(    ),4.099
HPhob,1,,A:255(GLN),3850( CB ),_:900(UNK),19(    ),3.612
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),19(    ),3.582
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),20(    ),3.446
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),7(    ),3.984
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),12(    ),3.723
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),7(    ),4.091
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),12(    ),3.528
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),19(    ),3.782
HPhob,1,,A:493(GLN),7560( CG ),_:900(UNK),19(    ),3.367
