Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:106(THR),1585( O  ),_:900(UNK),43(    ),2.344
HAccep cn,1,,A:111(PHE),1673( O  ),_:900(UNK),42(    ),2.716
HAccep nn,1,,A:214(LEU),3176( O  ),_:900(UNK),40(    ),2.771
HAccep nn,1,,A:248(GLU),3732( O  ),_:900(UNK),38(    ),1.916
XBond,1,,A:251(THR),3782( O  ),_:900(UNK),20(    ),3.032
PiCat,1,,A:109(ARG),1632( NH2),_:900(UNK),7(    ),2.980
HPhob,1,,A:109(ARG),1627( CG ),_:900(UNK),20(    ),3.528
HPhob,1,,A:247(GLU),3719( CG ),_:900(UNK),3(    ),4.050
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),20(    ),3.523
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),9(    ),3.970
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),19(    ),3.571
HPhob,1,,A:255(GLN),3850( CB ),_:900(UNK),19(    ),3.243
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),19(    ),3.370
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),20(    ),3.403
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),7(    ),3.968
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),11(    ),3.876
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),12(    ),3.674
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),11(    ),4.075
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),12(    ),3.605
HPhob,1,,A:490(LYS),7504( CB ),_:900(UNK),11(    ),3.890
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),10(    ),3.911
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),19(    ),3.742
HPhob,1,,A:493(GLN),7560( CG ),_:900(UNK),19(    ),3.388
