Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:108(GLU),1610( O  ),_:900(UNK),41(    ),2.469
HAccep cn,1,,A:111(PHE),1673( O  ),_:900(UNK),38(    ),2.083
XBond,1,,A:251(THR),3782( O  ),_:900(UNK),20(    ),3.332
PiCat,1,,A:109(ARG),1632( NH2),_:900(UNK),7(    ),2.703
HPhob,1,,A:109(ARG),1627( CG ),_:900(UNK),20(    ),3.523
HPhob,1,,A:217(THR),3226( CG2),_:900(UNK),12(    ),4.037
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),20(    ),3.708
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),19(    ),4.050
HPhob,1,,A:255(GLN),3850( CB ),_:900(UNK),19(    ),3.730
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),19(    ),3.704
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),20(    ),3.494
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),7(    ),3.938
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),11(    ),3.975
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),12(    ),3.765
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),7(    ),4.019
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),11(    ),3.969
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),12(    ),3.531
HPhob,1,,A:490(LYS),7504( CB ),_:900(UNK),11(    ),3.778
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),19(    ),3.708
HPhob,1,,A:493(GLN),7560( CG ),_:900(UNK),19(    ),3.338
