Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:106(THR),1585( O  ),_:900(UNK),43(    ),2.655
HAccep cn,1,,A:111(PHE),1673( O  ),_:900(UNK),41(    ),2.423
HAccep nn,1,,A:248(GLU),3732( O  ),_:900(UNK),35(    ),1.928
XBond,1,,A:216(THR),3213( HN ),_:900(UNK),34(    ),3.421
XBond,1,,A:251(THR),3782( O  ),_:900(UNK),20(    ),3.082
PiCat,1,,A:109(ARG),1632( NH2),_:900(UNK),7(    ),2.946
HPhob,1,,A:109(ARG),1626( CB ),_:900(UNK),34(    ),4.209
HPhob,1,,A:109(ARG),1627( CG ),_:900(UNK),20(    ),3.487
HPhob,1,,A:217(THR),3226( CG2),_:900(UNK),34(    ),3.868
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),20(    ),3.535
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),9(    ),4.005
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),19(    ),3.586
HPhob,1,,A:255(GLN),3850( CB ),_:900(UNK),19(    ),3.265
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),19(    ),3.376
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),20(    ),3.409
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),7(    ),3.987
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),11(    ),3.879
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),12(    ),3.691
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),11(    ),4.067
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),12(    ),3.605
HPhob,1,,A:490(LYS),7504( CB ),_:900(UNK),11(    ),3.864
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),10(    ),3.929
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),19(    ),3.756
HPhob,1,,A:493(GLN),7560( CG ),_:900(UNK),19(    ),3.407
