Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep cn,1,,A:106(THR),1585( O  ),_:900(UNK),43(    ),2.380
HAccep cn,1,,A:111(PHE),1673( O  ),_:900(UNK),42(    ),2.457
HAccep nn,1,,A:248(GLU),3732( O  ),_:900(UNK),38(    ),1.780
XBond,1,,A:251(THR),3782( O  ),_:900(UNK),20(    ),3.069
PiCat,1,,A:109(ARG),1632( NH2),_:900(UNK),7(    ),2.888
HPhob,1,,A:109(ARG),1627( CG ),_:900(UNK),20(    ),3.499
HPhob,1,,A:247(GLU),3719( CG ),_:900(UNK),3(    ),3.804
HPhob,1,,A:251(THR),3785( CG2),_:900(UNK),20(    ),3.516
HPhob,1,,A:252(LEU),3799( CD1),_:900(UNK),19(    ),3.739
HPhob,1,,A:255(GLN),3850( CB ),_:900(UNK),19(    ),3.424
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),19(    ),3.461
HPhob,1,,A:255(GLN),3851( CG ),_:900(UNK),20(    ),3.429
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),7(    ),3.978
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),11(    ),3.805
HPhob,1,,A:489(PRO),7491( CB ),_:900(UNK),12(    ),3.676
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),11(    ),3.911
HPhob,1,,A:489(PRO),7492( CG ),_:900(UNK),12(    ),3.529
HPhob,1,,A:490(LYS),7504( CB ),_:900(UNK),11(    ),3.924
HPhob,1,,A:493(GLN),7559( CB ),_:900(UNK),19(    ),3.771
HPhob,1,,A:493(GLN),7560( CG ),_:900(UNK),19(    ),3.425
