prediction_ic50_CDK2,prediction_G_CDK2,label_ic50_CDK2,prediction_ic50_PTP1B,prediction_G_PTP1B,label_ic50_PTP1B,prediction_ic50_Bace,prediction_G_Bace,label_ic50_Bace,prediction_ic50_Tyk2,prediction_G_Tyk2,label_ic50_Tyk2,prediction_ic50_MCL1,prediction_G_MCL1,label_ic50_MCL1,prediction_ic50_Thrombin,prediction_G_Thrombin,label_ic50_Thrombin,prediction_ic50_Jnk1,prediction_G_Jnk1,label_ic50_Jnk1,prediction_ic50_p38,prediction_G_p38,label_ic50_p38,prediction_ic50_cmet,prediction_G_cmet,label_ic50_cmet,prediction_ic50_cdk8,prediction_G_cdk8,label_ic50_cdk8,prediction_ic50_syk,prediction_G_syk,label_ic50_syk,prediction_ic50_shp2,prediction_G_shp2,label_ic50_shp2,prediction_ic50_eg5,prediction_G_eg5,label_ic50_eg5,prediction_ic50_hif2a,prediction_G_hif2a,label_ic50_hif2a,prediction_ic50_pfkfb3,prediction_G_pfkfb3,label_ic50_pfkfb3,prediction_ic50_tnks2,prediction_G_tnks2,label_ic50_tnks2
-0.45347198843955994,0.6162602869116556,-1.258294776899703,0.9877879619598389,-1.3423860974080513,1.5894249813469914,-0.33329588174819946,0.4529431165514969,0.235470367606962,-0.5465962886810303,0.7428145382177527,0.5739590210419685,-0.6269391179084778,0.8519989999997842,-0.3090548574841367,-0.40211835503578186,0.5464716215427775,-1.2509363279119832,0.5347150564193726,-0.7266681569878367,1.1037673481576338,0.5584926009178162,-0.7589814128629977,2.4650804108853785,-0.49619388580322266,0.6743185780474269,-2.5600000000000005,-0.20295289158821106,0.2758093341775862,-0.2999999999999989,-0.22823452949523926,0.3101666259781102,-0.6699999999999999,0.9241551160812378,-1.2559102028481859,1.0,-1.9486863613128662,2.6482297622305206,-0.3999999999999986,0.5825850963592529,-0.7917226814124585,-0.3899999999999997,0.2849101424217224,-0.38718776592361215,1.7599999999999998,0.6903228759765625,-0.9381363886993358,-0.5400000000000009
-0.6157009601593018,0.8367265454812649,-0.1545274287420701,1.043392539024353,-1.4179517188553528,1.6850848181873186,-0.21093793213367462,0.2866608608495681,-0.7284864497840369,-0.616508960723877,0.8378246037350137,-0.8535800825752355,-0.8191816210746765,1.1132531086945414,0.1030182858280461,-0.20481465756893158,0.27833944070387734,-0.7211280007963206,0.2160569727420807,-0.2936175450868994,0.6254681639559916,-0.1282448172569275,0.17428240308655943,0.5298083271156635,-0.3438834249973297,0.4673313976509549,-1.7000000000000002,0.5655707120895386,-0.7686004388065585,2.8000000000000007,0.4358077943325043,-0.5922549644088563,-0.1600000000000001,-0.7521974444389343,1.0222228158331657,0.0199999999999995,-1.6276904344558716,2.212002063441293,0.580000000000001,0.44180235266685486,-0.600401461509477,0.2000000000000001,0.07886385917663574,-0.10717456804860966,0.9299999999999996,0.7966049909591675,-1.0825718738946633,-0.3700000000000001
-0.1725277602672577,0.23446212721625795,-0.198678122668376,0.5121555328369141,-0.6960101696591021,0.7358448987717559,0.032250359654426575,-0.04382765948130874,0.235470367606962,-0.3100334703922272,0.4213299173640036,-0.8830138785261061,-1.0109587907791138,1.3738748375732015,-0.5077329801525101,-0.25905099511146545,0.3520456492174693,-1.0375413072681745,-0.578827977180481,0.7866168239348253,0.9492399194155654,-0.08922562003135681,0.12125601492962561,0.640185061931426,-0.2908417582511902,0.39524872529068616,0.2999999999999998,-0.02677101083099842,0.03638132285170911,0.25,-0.03357097506523132,0.045622352103366876,-0.9499999999999992,-0.6334937214851379,0.8609065885250302,0.0899999999999998,-1.143841028213501,1.5544594113824228,0.1500000000000003,0.3058519959449768,-0.41564736869888425,-0.5699999999999994,0.5224583148956299,-0.7100114654157389,1.38,0.21707329154014587,-0.29499870407809653,0.1499999999999994
-0.08923965692520142,0.12127509081622624,1.839612246929387,0.45377442240715027,-0.6166712892412161,1.6850848181873186,0.2501022219657898,-0.339884427252606,0.4782991842016422,0.10695329308509827,-0.14534760418074613,0.4194315922998992,-0.9158120155334473,1.2445720790646055,-0.8462216335875183,-0.3928145468235016,0.5338279132996274,-1.0522582052436098,0.3565303385257721,-0.48451832596907213,0.4267900412876182,0.7032178640365601,-0.9556604458498593,1.0816920011944795,-0.21761980652809143,0.29574140813007516,-1.96,-0.01435914821922779,0.01951382450730519,0.91,-0.10086861252784729,0.13707863259800185,0.8600000000000003,-0.05202321708202362,0.07069861756038379,-0.1200000000000001,-0.9345468878746033,1.2700324340557558,0.6000000000000005,0.8568904995918274,-1.1644987972630063,-0.2099999999999999,0.6569593548774719,-0.8927959628096139,1.8200000000000005,0.14986932277679443,-0.20366971766326128,1.3699999999999992
-0.009418340399861336,0.012799355428816748,0.6033928169928373,0.8655325174331665,-1.176243144279292,1.3981053076663352,0.29261544346809387,-0.39765913164107913,0.743203347759473,-0.09776920080184937,0.1328665877347823,1.7365939611013426,-0.44390228390693665,0.603255230345256,-0.1030182858280444,0.22446563839912415,-0.30504477067625785,-0.0735844898771755,-0.5452290773391724,0.7409565225623613,0.2281119186192457,0.37455517053604126,-0.50901374890447,0.9418814704278456,-0.006954940035939217,0.00945163858246233,-1.0200000000000005,0.3178853392601013,-0.43200046611820464,0.5800000000000001,-0.18982601165771484,0.2579701401403548,1.2199999999999998,-0.08090494573116302,0.10994836801370307,-0.5600000000000005,-0.44396474957466125,0.6033401200656697,-0.0999999999999996,0.1322707235813141,-0.17975353746706063,-0.6899999999999995,0.5163309574127197,-0.7016844966575975,0.8200000000000003,0.2266949713230133,-0.3080743940759855,-0.4600000000000008
0.14584268629550934,-0.1981975910126503,1.236219429936547,-0.16017162799835205,0.21767036540676515,-1.074333552206765,0.7482630014419556,-1.0168759784717245,1.390746858678618,-0.04226584732532501,0.05743852732535567,1.1184842461330682,0.0044439565390348434,-0.006039257113085302,1.4201806546294875,-0.1218871921300888,0.16564250473644423,-0.5666005720542522,0.29471200704574585,-0.40050832388410684,0.60339281699284,-0.22104182839393616,0.3003918743785422,0.8609385315629536,-0.6448923945426941,0.8763971804644218,-3.3200000000000003,1.914962887763977,-2.602400167427079,2.3200000000000003,-0.11912781000137329,0.1618925539882345,0.2900000000000009,-0.10902592539787292,0.1481642742646649,0.1399999999999996,-1.2770980596542358,1.735553323514127,1.0600000000000005,0.5514504313468933,-0.7494112309093314,0.4300000000000006,-0.03999200463294983,0.05434841594975104,-0.2299999999999995,-0.4870651960372925,0.6619128526273453,-0.4000000000000003
0.42657777667045593,-0.5797115361980272,1.0007490623295858,0.9073663949966431,-1.233094632457445,1.4201806546294875,-0.07126151025295258,0.0968431124166243,0.3458471024227254,-0.3811466693878174,0.5179714774458765,0.0588675919017411,-0.6112242341041565,0.8306427551843999,-0.0809429388648927,0.02246367745101452,-0.030527734157714526,-0.279621061533267,-0.15366876125335693,0.2088330863064419,0.3826393473613132,0.31059107184410095,-0.42208768772132277,0.8462216335875192,-0.6504848003387451,0.8839971594890583,-3.3200000000000003,0.8909974098205566,-1.2108494756269648,1.6300000000000008,0.5009182095527649,-0.6807388491635654,0.8399999999999999,0.10238926112651825,-0.13914516672932375,1.67,-2.1006534099578857,2.854750251668821,0.1500000000000003,0.7764078974723816,-1.0551243866313849,-0.3099999999999996,0.3597102761268616,-0.4888398040501151,2.34,-0.7141352891921997,0.9704970305348422,-1.3000000000000007
0.09256486594676971,-0.1257939901482983,-0.1471689797543529,1.029947280883789,-1.3996798545494284,1.7660277570522125,0.14036333560943604,-0.19075125185174935,0.883013878526107,-0.01031416840851307,0.014016769601486834,-0.551883674078816,-0.15911179780960083,0.21623007521718818,2.2296100432784183,-0.21621020138263702,0.2938257800570841,-0.7947124906734961,0.14590898156166077,-0.19828768508853778,1.3833884096909008,0.07221424579620361,-0.09813786290662739,0.2869795105209842,-0.45993509888648987,0.6250435379170208,-1.0200000000000005,-0.17596864700317383,0.23913823048429658,0.0,0.31347453594207764,-0.42600626363696714,0.3399999999999998,0.059868745505809784,-0.0813605497649579,0.7000000000000002,-1.875063419342041,2.5481775065259367,0.450000000000001,1.0775729417800903,-1.464402272243424,0.1200000000000001,0.08207197487354279,-0.11153433965572676,0.71,-0.7895390391349792,1.072969372285992,0.0999999999999996
0.16148872673511505,-0.21946027893196784,1.2582947768997004,1.0417814254760742,-1.4157622444824676,1.9279136347819976,-0.08123907446861267,0.11040244296619285,-0.5371667761033807,0.11925235390663147,-0.16206180691839142,1.4937651445066615,-0.06947290897369385,0.0944124354054169,1.427539103617205,-0.07684949040412903,0.10443707706937069,-0.5445252250910988,0.22085264325141907,-0.3001347751680525,0.971315266378718,0.8155544400215149,-1.1083238347956315,1.7218770631259064,-0.3956758975982666,0.5377164376062321,-0.7200000000000006,0.5068196654319763,-0.6887588216999817,0.4800000000000004,-0.12502244114875793,0.16990325183668561,1.46,0.5014689564704895,-0.6814873043320988,1.3499999999999996,0.45676693320274353,-0.6207380576601971,1.3800000000000008,0.404888778924942,-0.5502365778450966,-0.2199999999999997,-0.1927815079689026,0.2619866065398922,0.1100000000000003,-0.42315828800201416,0.5750645125193288,-0.33
-0.47749578952789307,0.6489082010691537,0.3384886534350064,1.2545013427734375,-1.704844791161024,2.39885436999592,0.11825710535049438,-0.16070928200750556,0.0809429388648936,-0.3520318269729614,0.47840492957219644,-1.412822205641768,0.2617189586162567,-0.35567136369785035,1.611500328310144,0.026577649638056755,-0.03611854846370367,-0.6181097149682744,0.13502350449562073,-0.18349451728346144,1.11112579714535,0.4338080585002899,-0.5895373593326341,1.1773518380348076,-0.3628405034542084,0.4930937267620503,-1.7200000000000006,-0.04987597465515137,0.06778055367157193,0.0,-0.6985556483268738,0.9493245784442846,-0.1799999999999997,-0.18800446391105652,0.25549468947174403,-0.0600000000000005,-1.9008712768554688,2.583249921319469,1.1100000000000003,0.9220117926597595,-1.2529974648173103,0.0899999999999998,0.3348703682422638,-0.4550828154156086,1.7999999999999998,0.18795245885849,-0.255424015539434,-0.4000000000000003
