spearman,pearson,rmse_ic50
0.69493990838745,0.6905002025368422,0.9862192364552088
0.7392544579117235,0.7033915049179932,1.034873438191358
0.6985304173840693,0.6849149663744638,0.7599126298198355
0.8154848931693818,0.8154909740316837,2.1191453285481217
0.6957023590140933,0.6835628805634044,1.022542623504549
0.7087114275159828,0.6991348707138374,0.7850705778691824
0.6774109115119326,0.675376928533393,0.7346626091913202
0.7047521457980165,0.6793305757164798,0.7443793894914227
0.7081458158419877,0.6999301133855506,0.7055958270586545
0.6957023590140933,0.6746406433094234,0.7214556973148957
