Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(ASP),1608( O  ),_:900(UNK),32(    ),2.092
HDonor nn,1,,A:104(ALA),1643( HN ),_:900(UNK),8(    ),2.061
HPhob,1,,A:31(VAL),493( CG2),_:900(UNK),13(    ),3.955
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),2(    ),3.794
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),13(    ),4.071
HPhob,1,,A:54(ALA),846( CB ),_:900(UNK),6(    ),3.838
HPhob,1,,A:83(ILE),1289( CG1),_:900(UNK),3(    ),3.758
HPhob,1,,A:83(ILE),1290( CD ),_:900(UNK),3(    ),4.097
HPhob,1,,A:101(PHE),1589( CB ),_:900(UNK),3(    ),3.782
HPhob,1,,A:101(PHE),1590( CG ),_:900(UNK),3(    ),3.694
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),3(    ),3.804
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),4(    ),4.084
HPhob,1,,A:103(TYR),1624( CE1),_:900(UNK),10(    ),4.098
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),2(    ),4.063
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),3(    ),4.084
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),6(    ),3.661
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),17(    ),3.904
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),16(    ),3.251
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),17(    ),3.533
