Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:56(LYS),884( HZ3),_:900(UNK),13(    ),2.831
HAccep nn,1,,A:102(ASP),1608( O  ),_:900(UNK),33(    ),2.149
HDonor nn,1,,A:104(ALA),1643( HN ),_:900(UNK),8(    ),2.093
HPhob,1,,A:31(VAL),493( CG2),_:900(UNK),15(    ),3.935
HPhob,1,,A:36(TYR),565( CD2),_:900(UNK),26(    ),4.022
HPhob,1,,A:36(TYR),566( CE2),_:900(UNK),26(    ),3.727
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),2(    ),3.789
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),15(    ),4.055
HPhob,1,,A:54(ALA),846( CB ),_:900(UNK),6(    ),3.875
HPhob,1,,A:83(ILE),1289( CG1),_:900(UNK),3(    ),3.806
HPhob,1,,A:101(PHE),1589( CB ),_:900(UNK),3(    ),3.809
HPhob,1,,A:101(PHE),1590( CG ),_:900(UNK),3(    ),3.712
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),3(    ),3.803
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),4(    ),4.080
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),2(    ),4.083
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),3(    ),4.096
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),6(    ),3.669
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),19(    ),3.915
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),18(    ),3.218
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),19(    ),3.526
HPhob,1,,A:177(ASP),2767( CB ),_:900(UNK),26(    ),3.910
