Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:56(LYS),884( HZ3),_:900(UNK),26(    ),2.352
HAccep nn,1,,A:102(ASP),1608( O  ),_:900(UNK),32(    ),2.132
HDonor nn,1,,A:104(ALA),1643( HN ),_:900(UNK),8(    ),2.076
HPhob,1,,A:31(VAL),493( CG2),_:900(UNK),15(    ),3.959
HPhob,1,,A:36(TYR),559( CB ),_:900(UNK),12(    ),3.926
HPhob,1,,A:36(TYR),560( CG ),_:900(UNK),12(    ),3.696
HPhob,1,,A:36(TYR),560( CG ),_:900(UNK),28(    ),3.479
HPhob,1,,A:36(TYR),561( CD1),_:900(UNK),12(    ),3.693
HPhob,1,,A:36(TYR),561( CD1),_:900(UNK),28(    ),3.309
HPhob,1,,A:36(TYR),562( CE1),_:900(UNK),28(    ),3.396
HPhob,1,,A:36(TYR),565( CD2),_:900(UNK),28(    ),3.704
HPhob,1,,A:36(TYR),566( CE2),_:900(UNK),28(    ),3.766
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),2(    ),3.786
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),15(    ),4.073
HPhob,1,,A:39(VAL),590( CG2),_:900(UNK),28(    ),3.962
HPhob,1,,A:54(ALA),846( CB ),_:900(UNK),6(    ),3.847
HPhob,1,,A:56(LYS),877( CD ),_:900(UNK),12(    ),3.935
HPhob,1,,A:83(ILE),1289( CG1),_:900(UNK),3(    ),3.771
HPhob,1,,A:83(ILE),1290( CD ),_:900(UNK),3(    ),4.102
HPhob,1,,A:101(PHE),1589( CB ),_:900(UNK),3(    ),3.786
HPhob,1,,A:101(PHE),1590( CG ),_:900(UNK),3(    ),3.705
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),3(    ),3.815
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),4(    ),4.069
HPhob,1,,A:103(TYR),1624( CE1),_:900(UNK),10(    ),4.093
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),2(    ),4.081
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),3(    ),4.078
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),6(    ),3.681
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),19(    ),3.905
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),18(    ),3.251
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),19(    ),3.529
HPhob,1,,A:177(ASP),2767( CB ),_:900(UNK),12(    ),3.410
HPhob,1,,A:177(ASP),2767( CB ),_:900(UNK),28(    ),4.065
