Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nc,1,,A:56(LYS),884( HZ3),_:900(UNK),13(    ),2.887
HAccep nn,1,,A:102(ASP),1608( O  ),_:900(UNK),33(    ),2.155
HDonor nn,1,,A:104(ALA),1643( HN ),_:900(UNK),8(    ),2.103
HAccep nn,1,,A:159(ALA),2491( O  ),_:900(UNK),50(    ),2.845
HPhob,1,,A:31(VAL),493( CG2),_:900(UNK),19(    ),3.957
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),2(    ),3.816
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),19(    ),4.072
HPhob,1,,A:54(ALA),846( CB ),_:900(UNK),6(    ),3.891
HPhob,1,,A:83(ILE),1289( CG1),_:900(UNK),3(    ),3.801
HPhob,1,,A:101(PHE),1589( CB ),_:900(UNK),3(    ),3.810
HPhob,1,,A:101(PHE),1590( CG ),_:900(UNK),3(    ),3.714
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),3(    ),3.807
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),4(    ),4.054
HPhob,1,,A:103(TYR),1624( CE1),_:900(UNK),10(    ),4.100
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),2(    ),4.067
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),3(    ),4.091
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),6(    ),3.659
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),15(    ),3.907
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),15(    ),3.528
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),16(    ),3.256
